id,event_type,event_cause,latitude,longitude,endlatitude,endlongitude,requires_road_closure,priority,corridor,corridor_weight,veh_type,police_station,zone,address,start_ist,hour,dow,is_weekend,month,dist_to_cbd_km,has_endpoint,duration_min,status,impact_score,severity,duration_band,expected_minutes,p_road_closure,p_high_priority
FKID000069,unplanned,vehicle_breakdown,12.9740913,77.5452252,0.0,0.0,0,High,West of Chord Road,0.021289612137526,bmtc_bus,Vijayanagara,Unknown,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-31 06:03:27.663000+05:30,6.0,2.0,0,1.0,6.43,0,44.18835605,closed,38.3,Moderate,<1h,36,0.0,1.0
FKID000070,unplanned,vehicle_breakdown,12.9740971,77.5449011,0.0,0.0,0,High,West of Chord Road,0.021289612137526,bmtc_bus,Vijayanagara,Unknown,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-31 06:06:02.277000+05:30,6.0,2.0,0,1.0,6.46,0,41.797760616666665,closed,38.3,Moderate,<1h,36,0.0,1.0
FKID000071,unplanned,vehicle_breakdown,12.9688926,77.569795,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,auto,Chamarajpet,Unknown,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",2024-01-31 06:54:44.373000+05:30,6.0,2.0,0,1.0,3.84,0,26.158530816666666,closed,31.7,Moderate,<1h,39,0.0,0.001
FKID000072,unplanned,pot_holes,12.9838737,77.5286068,0.0,0.0,0,High,Magadi Road,0.0299767527223785,unknown,Kamakshipalya,Unknown,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",2024-01-31 05:16:07.351000+05:30,5.0,2.0,0,1.0,8.27,0,8639.783111666668,closed,62.5,High,>24h,1999,0.0,1.0
FKID000073,unplanned,others,12.9595586,77.5162093,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Byatarayanapura,Unknown,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",2024-01-31 04:53:41.783000+05:30,4.0,2.0,0,1.0,9.74,0,,closed,47.5,Moderate,<1h,597,0.0,0.001
FKID000074,unplanned,vehicle_breakdown,12.9511354,77.5739687,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,V.V.Puram (C.Pet),Unknown,"DTV Dwarakanatha Road, BNV Subramanya Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2024-01-31 04:09:37.276000+05:30,4.0,2.0,0,1.0,4.3,0,,closed,33.6,Moderate,<1h,55,0.0,0.0
FKID000075,unplanned,vehicle_breakdown,13.0192138,77.5395595,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,others,Rajajinagar,Unknown,"Kanteerava Studio Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",2024-01-31 04:41:03.886000+05:30,4.0,2.0,0,1.0,8.53,0,,closed,32.5,Moderate,<1h,46,0.0,0.001
FKID000076,unplanned,pot_holes,12.9161187,77.5856548,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,J.P. Nagar,Unknown,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2024-03-08 02:41:51.734000+05:30,2.0,4.0,0,3.0,6.95,0,5754.0936329333335,closed,54.7,High,>24h,2042,0.0,0.002
FKID000077,unplanned,vehicle_breakdown,12.9284355,77.6811918,12.9284472,77.6814506,1,High,ORR East 1,0.0298543986296341,bmtc_bus,Bellandur,Unknown,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",2024-01-31 04:48:30.880000+05:30,4.0,2.0,0,1.0,9.85,1,,closed,70.1,Critical,<1h,43,1.0,1.0
FKID000078,unplanned,vehicle_breakdown,13.0753282,77.4370383,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,No Police Station,Unknown,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",2024-03-08 00:53:40.435000+05:30,0.0,4.0,0,3.0,21.25,0,,closed,34.5,Moderate,<1h,65,0.0,0.0
FKID000079,unplanned,vehicle_breakdown,13.2673624,77.7195893,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Devanahalli Airport,Unknown,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",2024-03-08 00:53:25.400000+05:30,0.0,4.0,0,3.0,34.72,0,,closed,34.5,Moderate,<1h,64,0.0,0.0
FKID000080,unplanned,others,12.9449039,77.4949618,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Jnanabharathi,Unknown,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",2024-03-08 02:55:26.425000+05:30,2.0,4.0,0,3.0,12.36,0,15.88912515,closed,37.4,Moderate,<1h,105,0.0,0.0
FKID000081,unplanned,tree_fall,12.9873133,77.6163481,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Pulikeshinagar(F.Town),Unknown,"St John Road, Field Marshal Manekshaw Enclave, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-08 02:47:00.312000+05:30,2.0,4.0,0,3.0,1.81,0,116.8119772,closed,44.5,Moderate,1-6h,358,0.001,0.0
FKID000082,planned,construction,12.969418,77.7006526,0.0,0.0,0,High,ORR East 2,0.0228802153432032,unknown,HAL Old Airport,Unknown,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-08 02:53:16.629000+05:30,2.0,4.0,0,3.0,10.44,0,762.4895166666666,closed,55.9,High,6-24h,721,0.0,1.0
FKID000083,unplanned,others,12.9613232,77.5644194,12.9615988,77.5643335,1,High,Mysore Road,0.0909090909090909,unknown,Chamarajpet,Unknown,"5th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-08 02:44:45.233000+05:30,2.0,4.0,0,3.0,4.64,1,,closed,96.4,Critical,>24h,1358,1.0,1.0
FKID000084,unplanned,others,12.959419,77.5165897,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Byatarayanapura,Unknown,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",2024-03-08 02:58:44.841000+05:30,2.0,4.0,0,3.0,9.7,0,,closed,46.9,Moderate,1-6h,541,0.0,0.0
FKID000085,unplanned,pot_holes,12.9431035,77.6220445,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Adugodi,Unknown,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",2024-03-08 02:55:14.206000+05:30,2.0,4.0,0,3.0,4.11,0,,closed,50.0,High,>24h,909,0.0,0.002
FKID000086,unplanned,vehicle_breakdown,12.8482637,77.6713737,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,Electronic City,Unknown,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-31 08:17:16.032000+05:30,8.0,2.0,0,1.0,15.94,0,83.47854003333333,closed,39.8,Moderate,1-6h,160,0.0,0.0
FKID000087,unplanned,vehicle_breakdown,12.96672,77.6093294,0.0,0.0,0,High,Mysore Road,0.0909090909090909,bmtc_bus,Ashok Nagar,Unknown,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",2024-01-31 10:33:24.794000+05:30,10.0,2.0,0,1.0,1.15,0,52.75157615,closed,48.8,Moderate,<1h,67,0.0,1.0
FKID000088,unplanned,vehicle_breakdown,13.0253205,77.6400845,0.0,0.0,0,High,ORR North 1,0.0336473755047106,private_bus,Banaswadi,Unknown,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-08 03:05:50.715000+05:30,3.0,4.0,0,3.0,6.71,0,74.82553706666666,closed,47.2,Moderate,1-6h,136,0.0,1.0
FKID000089,unplanned,vehicle_breakdown,12.8561783,77.6645205,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Electronic City,Unknown,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-31 07:38:55.286000+05:30,7.0,2.0,0,1.0,14.82,0,,closed,31.0,Moderate,<1h,35,0.0,0.0
FKID000090,unplanned,water_logging,12.9641056,77.5825203,0.0,0.0,0,High,Mysore Road,0.0909090909090909,unknown,Halasuru Gate,Unknown,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-31 08:34:31.974000+05:30,8.0,2.0,0,1.0,2.72,0,8282.429940516666,closed,67.9,High,>24h,1764,0.0,1.0
FKID000091,unplanned,vehicle_breakdown,12.974757,77.5657216,0.0,0.0,0,High,Magadi Road,0.0299767527223785,lcv,Magadi Road,Unknown,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",2024-01-31 06:52:31.388000+05:30,6.0,2.0,0,1.0,4.2,0,,closed,40.6,Moderate,<1h,46,0.0,1.0
FKID000092,unplanned,vehicle_breakdown,12.9640011,77.5836093,0.0,0.0,0,High,Mysore Road,0.0909090909090909,bmtc_bus,Halasuru Gate,Unknown,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-31 07:15:45.370000+05:30,7.0,2.0,0,1.0,2.62,0,,closed,50.6,High,<1h,91,0.0,1.0
FKID000093,unplanned,vehicle_breakdown,12.9480512,77.5343585,0.0,0.0,0,High,Mysore Road,0.0909090909090909,heavy_vehicle,Byatarayanapura,Unknown,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-31 09:51:01.833000+05:30,9.0,2.0,0,1.0,8.21,0,47.68990556666667,closed,51.7,High,1-6h,110,0.0,1.0
FKID000094,unplanned,vehicle_breakdown,12.9245654,77.6739287,0.0,0.0,0,High,ORR East 1,0.0298543986296341,bmtc_bus,Bellandur,Unknown,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",2024-01-31 09:01:13.977000+05:30,9.0,2.0,0,1.0,9.44,0,,closed,42.4,Moderate,<1h,63,0.0,1.0
FKID000095,unplanned,tree_fall,13.0078566,77.5920655,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,R.T. Nagar,Unknown,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",2024-03-08 03:17:02.800000+05:30,3.0,4.0,0,3.0,3.8,0,8.620181266666666,closed,46.9,Moderate,1-6h,543,0.0,0.0
FKID000096,unplanned,tree_fall,13.0035862,77.5721203,13.0034611,77.572063,1,Low,Non-corridor,0.3846812675884008,unknown,Malleshwaram,Unknown,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-08 03:19:19.785000+05:30,3.0,4.0,0,3.0,4.67,1,,active,83.4,Critical,>24h,1641,1.0,0.0
FKID000097,unplanned,others,12.9854129,77.5941024,0.0,0.0,0,High,CBD 2,0.0127248256454178,unknown,Cubbon Park,Unknown,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-08 03:29:21.123000+05:30,3.0,4.0,0,3.0,1.55,0,,active,48.3,Moderate,1-6h,235,0.001,1.0
FKID000098,unplanned,tree_fall,12.9272622,77.5806774,12.927254,77.5806774,1,Low,Non-corridor,0.3846812675884008,unknown,Jayanagara,Unknown,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-08 03:27:57.213000+05:30,3.0,4.0,0,3.0,5.99,1,,active,82.6,Critical,>24h,1429,1.0,0.0
FKID000099,unplanned,tree_fall,13.0022504,77.5722138,13.0022789,77.5722359,1,Low,Non-corridor,0.3846812675884008,unknown,Sadashivanagar,Unknown,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-08 03:07:11.187000+05:30,3.0,4.0,0,3.0,4.56,1,8761.173063133332,closed,83.6,Critical,>24h,1715,1.0,0.0
FKID000100,unplanned,tree_fall,12.9586724,77.5629452,12.9586815,77.562994,1,High,Mysore Road,0.0909090909090909,unknown,Chamarajpet,Unknown,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-08 03:04:37.863000+05:30,3.0,4.0,0,3.0,4.89,1,,closed,96.3,Critical,>24h,1344,1.0,1.0
FKID000101,unplanned,vehicle_breakdown,13.0369808,77.5895122,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,truck,Hebbala,Unknown,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-01-31 08:41:13.623000+05:30,8.0,2.0,0,1.0,6.98,0,,closed,45.2,Moderate,<1h,48,0.0,1.0
FKID000102,unplanned,vehicle_breakdown,12.9169077,77.5737827,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Jayanagara,Unknown,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 08:53:09.510000+05:30,8.0,2.0,0,1.0,7.36,0,,closed,36.8,Moderate,<1h,95,0.0,0.001
FKID000103,unplanned,pot_holes,12.9047066,77.6016042,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,unknown,J.P. Nagar,Unknown,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-08 03:31:11.729000+05:30,3.0,4.0,0,3.0,7.92,0,,active,59.1,High,>24h,1189,0.0,1.0
FKID000104,unplanned,pot_holes,12.9047995,77.6017019,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,unknown,J.P. Nagar,Unknown,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-08 03:32:40.027000+05:30,3.0,4.0,0,3.0,7.91,0,,active,59.1,High,>24h,1189,0.0,1.0
FKID000105,unplanned,water_logging,12.9774707,77.5457303,0.0,0.0,0,High,West of Chord Road,0.021289612137526,unknown,Vijayanagara,Unknown,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",2024-03-08 03:36:56.368000+05:30,3.0,4.0,0,3.0,6.37,0,,active,57.8,High,>24h,1032,0.0,1.0
FKID000106,unplanned,pot_holes,12.904781,77.6015741,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,unknown,J.P. Nagar,Unknown,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-08 03:37:52.537000+05:30,3.0,4.0,0,3.0,7.91,0,,active,59.1,High,>24h,1189,0.0,1.0
FKID000107,unplanned,vehicle_breakdown,12.9238693,77.5536044,0.0,0.0,0,High,ORR West 1,0.0205554875810595,others,Banashankari,Unknown,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-01-31 11:11:26.253000+05:30,11.0,2.0,0,1.0,7.99,0,141.02791743333333,closed,39.1,Moderate,<1h,42,0.0,1.0
FKID000108,unplanned,others,12.9585656,77.5932824,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Ashok Nagar,Unknown,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-31 12:56:39.082000+05:30,12.0,2.0,0,1.0,2.28,0,,active,41.8,Moderate,1-6h,228,0.0,0.001
FKID000109,unplanned,tree_fall,12.9601533,77.5633429,0.0,0.0,0,High,Mysore Road,0.0909090909090909,unknown,Chamarajpet,Unknown,"6th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-08 03:46:53.889000+05:30,3.0,4.0,0,3.0,4.79,0,,closed,66.2,High,>24h,1310,0.001,1.0
FKID000110,unplanned,tree_fall,12.9578001,77.5631189,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Chamarajpet,Unknown,"4th Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-08 03:38:18.693000+05:30,3.0,4.0,0,3.0,4.91,0,,closed,52.6,High,>24h,1424,0.0,0.0
FKID000111,unplanned,vehicle_breakdown,12.95836,77.5776317,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,private_bus,City Market,Unknown,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-08 03:58:07.464000+05:30,3.0,4.0,0,3.0,3.5,0,,closed,33.8,Moderate,<1h,57,0.0,0.0
FKID000112,unplanned,pot_holes,12.9187567,77.621505,0.0,0.0,0,High,ORR East 1,0.0298543986296341,unknown,Madiwala,South Zone 2,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",2023-12-16 07:45:10.244000+05:30,7.0,5.0,1,12.0,6.62,0,,closed,54.7,High,<1h,529,0.0,1.0
FKID000113,unplanned,construction,13.0331905,77.5901915,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,unknown,Hebbala,Unknown,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-08 04:10:56.720000+05:30,4.0,4.0,0,3.0,6.56,0,545.3734030166667,closed,61.2,High,6-24h,735,0.0,1.0
FKID000114,unplanned,vehicle_breakdown,12.9360494,77.6154975,12.9360766,77.6156744,1,Low,Non-corridor,0.3846812675884008,lcv,Adugodi,Unknown,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",2024-03-08 02:01:07.587000+05:30,2.0,4.0,0,3.0,4.59,1,,closed,69.7,High,1-6h,159,1.0,0.0
FKID000115,unplanned,water_logging,12.9784088,77.6285392,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,unknown,Halasur,Unknown,"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2024-03-08 04:25:04.919000+05:30,4.0,4.0,0,3.0,2.62,0,,active,55.1,High,<1h,541,0.0,1.0
FKID000116,unplanned,pot_holes,12.9873237,77.6037885,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Shivajinagar,Unknown,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",2024-03-08 04:03:02.896000+05:30,4.0,4.0,0,3.0,1.27,0,,active,54.6,High,>24h,1988,0.0,0.005
FKID000117,unplanned,vehicle_breakdown,13.0190323,77.654465,0.0,0.0,0,High,ORR North 1,0.0336473755047106,bmtc_bus,Banaswadi,Unknown,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-08 04:18:31.761000+05:30,4.0,4.0,0,3.0,7.23,0,,closed,44.8,Moderate,<1h,89,0.0,1.0
FKID000118,unplanned,congestion,13.0446713,77.5828869,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Kodigehalli,Unknown,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-01-31 11:18:22.545000+05:30,11.0,2.0,0,1.0,8.0,0,,closed,49.0,Moderate,1-6h,200,0.0,1.0
FKID000119,unplanned,vehicle_breakdown,12.9119892,77.6254956,0.0,0.0,0,High,Hosur Road,0.0364615196378318,bmtc_bus,Madiwala,Unknown,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-01-31 11:45:45.828000+05:30,11.0,2.0,0,1.0,7.46,0,,closed,46.2,Moderate,1-6h,109,0.001,1.0
FKID000120,unplanned,vehicle_breakdown,12.9893579,77.5064443,0.0,0.0,0,High,Magadi Road,0.0299767527223785,heavy_vehicle,Kamakshipalya,Unknown,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-01-31 11:26:24.296000+05:30,11.0,2.0,0,1.0,10.73,0,,closed,43.5,Moderate,<1h,77,0.0,1.0
FKID000121,unplanned,vehicle_breakdown,13.0152581,77.5639687,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,lcv,Sadashivanagar,Unknown,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",2024-03-08 01:19:46.025000+05:30,1.0,4.0,0,3.0,6.2,0,,closed,47.3,Moderate,<1h,94,0.0,1.0
FKID000122,unplanned,tree_fall,12.9392829,77.5596125,12.9393012,77.5597402,1,Low,Non-corridor,0.3846812675884008,unknown,Basavanagudi,Unknown,"5th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",2024-03-08 04:36:49.704000+05:30,4.0,4.0,0,3.0,6.34,1,61.79462865,closed,74.6,Critical,1-6h,372,0.997,0.0
FKID000123,unplanned,vehicle_breakdown,12.9614398,77.5600867,0.0,0.0,0,High,Mysore Road,0.0909090909090909,lcv,Chamarajpet,Unknown,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",2024-01-31 14:27:24.573000+05:30,14.0,2.0,0,1.0,5.07,0,102.3569732,closed,52.1,High,1-6h,118,0.0,1.0
FKID000124,unplanned,vehicle_breakdown,12.9194445,77.6215536,0.0,0.0,0,High,Hosur Road,0.0364615196378318,bmtc_bus,Madiwala,Unknown,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",2024-01-31 13:35:37.513000+05:30,13.0,2.0,0,1.0,6.54,0,,closed,46.8,Moderate,1-6h,121,0.0,1.0
FKID000125,unplanned,construction,13.0501731,77.4947759,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Chikkabanavara,Unknown,"Mumbai Bengaluru Highway, Pride Altius, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",2024-01-31 16:41:49.384000+05:30,16.0,2.0,0,1.0,14.47,0,,active,47.1,Moderate,<1h,554,0.0,0.001
FKID000126,unplanned,accident,12.8400906,77.6764868,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Electronic City,Unknown,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-31 21:41:31.242000+05:30,21.0,2.0,0,1.0,17.0,0,,closed,36.3,Moderate,<1h,87,0.001,0.0
FKID000127,unplanned,accident,13.042636,77.5147881,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,unknown,Chikkabanavara,Unknown,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2024-02-01 00:43:08.144000+05:30,0.0,3.0,0,2.0,12.23,0,,closed,48.5,Moderate,<1h,115,0.0,1.0
FKID000128,unplanned,vehicle_breakdown,12.9110914,77.6001308,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,heavy_vehicle,Mico Layout,Unknown,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",2024-02-01 00:47:09.201000+05:30,0.0,3.0,0,2.0,7.22,0,,closed,44.9,Moderate,<1h,105,0.0,1.0
FKID000129,unplanned,others,12.9516567,77.500185,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Jnanabharathi,West Zone 1,"Bangalore University Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",2023-12-30 14:58:08.173000+05:30,14.0,5.0,1,12.0,11.62,0,,closed,48.9,Moderate,<1h,767,0.0,0.0
FKID000130,unplanned,pot_holes,12.9698017,77.7319617,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Whitefield,Unknown,"Nallurahalli Main Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-02-01 01:40:41.586000+05:30,1.0,3.0,0,2.0,13.83,0,,active,53.6,High,>24h,1707,0.0,0.001
FKID000131,unplanned,vehicle_breakdown,13.114305,77.60655,0.0,0.0,0,High,Bellary Road 2,0.0463722011501284,heavy_vehicle,Yelahanka,Unknown,"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-02-01 02:04:20.329000+05:30,2.0,3.0,0,2.0,15.39,0,102.53794968333334,closed,49.6,Moderate,1-6h,166,0.0,1.0
FKID000132,unplanned,vehicle_breakdown,12.9900159,77.5025425,0.0,0.0,0,High,Magadi Road,0.0299767527223785,bmtc_bus,Kamakshipalya,Unknown,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-02-01 02:03:08.407000+05:30,2.0,3.0,0,2.0,11.16,0,106.48373361666668,closed,46.4,Moderate,1-6h,126,0.0,0.999
FKID000133,unplanned,accident,13.0424443,77.5147257,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,unknown,Chikkabanavara,Unknown,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2024-02-01 00:44:30.018000+05:30,0.0,3.0,0,2.0,12.22,0,,closed,48.5,Moderate,<1h,115,0.0,1.0
FKID000134,unplanned,vehicle_breakdown,12.9216832,77.6199372,12.9216543,77.6199378,1,High,Hosur Road,0.0364615196378318,heavy_vehicle,Madiwala,Unknown,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-02-01 01:15:59.207000+05:30,1.0,3.0,0,2.0,6.26,1,75.3592525,closed,78.2,Critical,1-6h,162,0.992,1.0
FKID000135,unplanned,others,13.0467369,77.575502,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Kodigehalli,North Zone 2,"Gundappa Road, Basaveshwara Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2023-12-21 12:31:13.955000+05:30,12.0,3.0,0,12.0,8.48,0,,closed,59.0,High,>24h,1107,0.0,1.0
FKID000136,unplanned,vehicle_breakdown,13.0427379,77.5892891,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,lcv,Kodigehalli,Unknown,"Outer Ring Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-01 02:21:52.146000+05:30,2.0,3.0,0,2.0,7.61,0,,closed,46.4,Moderate,<1h,59,0.0,1.0
